    13.320,  .41900E+00
    13.340, -.16120E+02
    13.360, -.28210E+02
    13.380,  .50000E-01
    13.400, -.13499E+02
    13.420, -.90720E+02
    13.440, -.14518E+03
    13.460, -.19433E+03
    13.480, -.21417E+03
    13.500, -.14636E+03
    13.520, -.71651E+02
    13.540, -.45760E+02
    13.560, -.30260E+02
    13.580, -.22360E+02
    13.600, -.16780E+02
    13.620,  .20900E+01
    13.640,  .10520E+02
    13.660,  .92200E+01
    13.680,  .30400E+01
    13.700, -.50200E+01
    13.720,  .12610E+02
    13.740,  .28830E+02
    13.760,  .16560E+02
    13.780,  .66000E+00
    13.800, -.12270E+02
    13.820, -.41151E+02
    13.840, -.90950E+02
    13.860, -.11497E+03
    13.880, -.11304E+03
    13.900, -.11864E+03
    13.920, -.78210E+02
    13.940, -.15281E+02
    13.960, -.94400E+01
    13.980, -.30170E+02
    14.000, -.52570E+02
    14.020, -.79720E+02
    14.040, -.94460E+02
    14.060, -.74141E+02
    14.080, -.19599E+02
    14.100,  .15360E+02
    14.120,  .22450E+02
    14.140,  .33670E+02
    14.160,  .39810E+02
    14.180,  .32060E+02
    14.200,  .18190E+02
    14.220, -.13230E+02
    14.240, -.74521E+02
    14.260, -.97840E+02
    14.280, -.55429E+02
    14.300, -.30530E+02
    14.320, -.13660E+02
    14.340,  .20740E+02
    14.360,  .55819E+02
    14.380,  .11756E+03
    14.400,  .12779E+03
    14.420,  .28100E+02
    14.440, -.74239E+02
    14.460, -.84680E+02
    14.480, -.95720E+01
    14.500,  .63410E+02
    14.520,  .10509E+03
    14.540,  .13755E+03
    14.560,  .11730E+03
    14.580,  .66879E+02
    14.600,  .42110E+02
    14.620,  .29660E+02
    14.640,  .20650E+02
    14.660,  .57700E+01
    14.680, -.20140E+02
    14.700, -.51211E+02
    14.720, -.92210E+02
    14.740, -.15803E+03
    14.760, -.22284E+03
    14.780, -.20479E+03
    14.800, -.14839E+03
    14.820, -.15794E+03
    14.840, -.17835E+03
    14.860, -.17315E+03
    14.880, -.19998E+03
    14.900, -.23206E+03
    14.920, -.19410E+03
    14.940, -.91192E+02
    14.960,  .23060E+02
    14.980,  .12165E+03
    15.000,  .16873E+03
    15.020,  .15145E+03
    15.040,  .11938E+03
    15.060,  .78431E+02
    15.080,  .23480E+02
    15.100,  .26000E+00
    15.120,  .30021E+02
    15.140,  .98469E+02
    15.160,  .16080E+03
    15.180,  .17661E+03
    15.200,  .15629E+03
    15.220,  .11009E+03
    15.240,  .84090E+02
    15.260,  .14412E+03
    15.280,  .18847E+03
    15.300,  .10802E+03
    15.320,  .42099E+02
    15.340,  .68420E+02
    15.360,  .68210E+02
    15.380,  .38820E+02
